0.0000	0.0000	0	0	1.3229	1.3229	1.8826	2.9186
0.0000	0.062832	0.0054423	0.044415	1.3220	1.3233	1.8834	2.9186
0.0000	0.12566	0.010892	0.088745	1.3195	1.3245	1.8860	2.9187
0.0000	0.18850	0.016356	0.13291	1.3153	1.3264	1.8901	2.9188
0.0000	0.25133	0.021841	0.17681	1.3095	1.3293	1.8959	2.9190
0.0000	0.31416	0.027354	0.22037	1.3022	1.3330	1.9030	2.9192
0.0000	0.37699	0.032902	0.26348	1.2936	1.3376	1.9115	2.9195
0.0000	0.43982	0.038492	0.30605	1.2838	1.3431	1.9212	2.9199
0.0000	0.50265	0.044130	0.34797	1.2729	1.3497	1.9320	2.9203
0.0000	0.56549	0.049820	0.38914	1.2611	1.3573	1.9437	2.9208
0.0000	0.62832	0.055570	0.42943	1.2484	1.3662	1.9562	2.9213
0.0000	0.69115	0.061384	0.46873	1.2349	1.3763	1.9694	2.9219
0.0000	0.75398	0.067266	0.50690	1.2209	1.3877	1.9831	2.9225
0.0000	0.81681	0.073220	0.54382	1.2063	1.4006	1.9974	2.9232
0.0000	0.87965	0.079251	0.57936	1.1913	1.4151	2.0120	2.9240
0.0000	0.94248	0.085361	0.61340	1.1759	1.4313	2.0268	2.9248
0.0000	1.0053	0.091551	0.64583	1.1602	1.4491	2.0419	2.9256
0.0000	1.0681	0.097824	0.67654	1.1443	1.4689	2.0572	2.9265
0.0000	1.1310	0.10418	0.70546	1.1282	1.4905	2.0725	2.9275
0.0000	1.1938	0.11062	0.73253	1.1120	1.5140	2.0878	2.9286
0.0000	1.2566	0.11714	0.75773	1.0958	1.5394	2.1031	2.9296
0.0000	1.3195	0.12374	0.78104	1.0795	1.5668	2.1183	2.9308
0.0000	1.3823	0.13042	0.80251	1.0632	1.5960	2.1333	2.9320
0.0000	1.4451	0.13718	0.82218	1.0470	1.6270	2.1482	2.9332
0.0000	1.5080	0.14400	0.84014	1.0308	1.6597	2.1628	2.9345
0.0000	1.5708	0.15088	0.85647	1.0148	1.6939	2.1771	2.9358
0.0000	1.6336	0.15781	0.87127	0.99894	1.7297	2.1912	2.9372
0.0000	1.6965	0.16479	0.88466	0.98326	1.7667	2.2049	2.9386
0.0000	1.7593	0.17180	0.89676	0.96780	1.8049	2.2182	2.9400
0.0000	1.8221	0.17883	0.90766	0.95259	1.8442	2.2312	2.9414
0.0000	1.8850	0.18587	0.91748	0.93767	1.8843	2.2437	2.9429
0.0000	1.9478	0.19289	0.92305	0.92632	1.9253	2.2557	2.9444
0.0000	2.0106	0.19988	0.90879	0.93426	1.9669	2.2672	2.9459
0.0000	2.0735	0.20682	0.89491	0.94140	2.0090	2.2783	2.9474
0.0000	2.1363	0.21367	0.88146	0.94781	2.0515	2.2888	2.9489
0.0000	2.1991	0.22042	0.86846	0.95355	2.0942	2.2988	2.9503
0.0000	2.2619	0.22703	0.85596	0.95870	2.1371	2.3082	2.9518
0.0000	2.3248	0.23347	0.84400	0.96329	2.1800	2.3170	2.9532
0.0000	2.3876	0.23970	0.83263	0.96738	2.2227	2.3252	2.9545
0.0000	2.4504	0.24569	0.82190	0.97102	2.2650	2.3328	2.9558
0.0000	2.5133	0.25138	0.81185	0.97423	2.3068	2.3398	2.9570
0.0000	2.5761	0.25673	0.80254	0.97705	2.3461	2.3478	2.9582
0.0000	2.6389	0.26170	0.79401	0.97951	2.3518	2.3877	2.9592
0.0000	2.7018	0.26623	0.78632	0.98163	2.3568	2.4260	2.9602
0.0000	2.7646	0.27029	0.77953	0.98343	2.3612	2.4624	2.9610
0.0000	2.8274	0.27382	0.77368	0.98493	2.3649	2.4960	2.9618
0.0000	2.8903	0.27677	0.76883	0.98613	2.3680	2.5260	2.9624
0.0000	2.9531	0.27911	0.76500	0.98706	2.3703	2.5513	2.9628
0.0000	3.0159	0.28081	0.76224	0.98772	2.3720	2.5708	2.9632
0.0000	3.0788	0.28184	0.76058	0.98811	2.3731	2.5832	2.9634
0.0000	3.1416	0.28219	0.76002	0.98824	2.3734	2.5874	2.9635
0.062832	0.0000	0.0054423	0.044415	1.3220	1.3233	1.8834	2.9186
0.062832	0.062832	0.044415	0.045081	1.3218	1.3231	1.8843	2.9186
0.062832	0.12566	0.045733	0.088920	1.3195	1.3240	1.8868	2.9187
0.062832	0.18850	0.047344	0.13303	1.3153	1.3260	1.8910	2.9188
0.062832	0.25133	0.049522	0.17690	1.3095	1.3288	1.8967	2.9190
0.062832	0.31416	0.052207	0.22045	1.3023	1.3324	1.9039	2.9193
0.062832	0.37699	0.055336	0.26355	1.2937	1.3370	1.9124	2.9196
0.062832	0.43982	0.058855	0.30611	1.2839	1.3426	1.9221	2.9199
0.062832	0.50265	0.062712	0.34803	1.2731	1.3491	1.9328	2.9203
0.062832	0.56549	0.066866	0.38920	1.2612	1.3568	1.9445	2.9208
0.062832	0.62832	0.071282	0.42948	1.2485	1.3656	1.9570	2.9213
0.062832	0.69115	0.075931	0.46878	1.2351	1.3757	1.9702	2.9219
0.062832	0.75398	0.080792	0.50694	1.2211	1.3872	1.9839	2.9225
0.062832	0.81681	0.085846	0.54386	1.2065	1.4001	1.9981	2.9232
0.062832	0.87965	0.091078	0.57940	1.1915	1.4145	2.0127	2.9240
0.062832	0.94248	0.096475	0.61343	1.1761	1.4307	2.0276	2.9248
0.062832	1.0053	0.10203	0.64585	1.1605	1.4485	2.0427	2.9257
0.062832	1.0681	0.10773	0.67655	1.1446	1.4682	2.0580	2.9266
0.062832	1.1310	0.11357	0.70546	1.1285	1.4898	2.0733	2.9276
0.062832	1.1938	0.11954	0.73251	1.1123	1.5133	2.0886	2.9286
0.062832	1.2566	0.12564	0.75768	1.0961	1.5388	2.1039	2.9297
0.062832	1.3195	0.13186	0.78097	1.0798	1.5661	2.1191	2.9308
0.062832	1.3823	0.13819	0.80241	1.0636	1.5953	2.1341	2.9320
0.062832	1.4451	0.14462	0.82205	1.0474	1.6263	2.1490	2.9332
0.062832	1.5080	0.15115	0.83995	1.0313	1.6590	2.1636	2.9345
0.062832	1.5708	0.15777	0.85622	1.0153	1.6932	2.1780	2.9358
0.062832	1.6336	0.16446	0.87094	0.99949	1.7289	2.1921	2.9372
0.062832	1.6965	0.17121	0.88421	0.98393	1.7659	2.2058	2.9386
0.062832	1.7593	0.17802	0.89609	0.96866	1.8041	2.2192	2.9400
0.062832	1.8221	0.18486	0.90659	0.95385	1.8433	2.2322	2.9415
0.062832	1.8850	0.19173	0.91523	0.94009	1.8834	2.2447	2.9430
0.062832	1.9478	0.19859	0.91739	0.93214	1.9243	2.2569	2.9445
0.062832	2.0106	0.20544	0.90700	0.93620	1.9658	2.2685	2.9460
0.062832	2.0735	0.21225	0.89392	0.94252	2.0078	2.2797	2.9474
0.062832	2.1363	0.21899	0.88077	0.94860	2.0501	2.2903	2.9489
0.062832	2.1991	0.22563	0.86792	0.95418	2.0927	2.3005	2.9504
0.062832	2.2619	0.23215	0.85551	0.95921	2.1352	2.3102	2.9518
0.062832	2.3248	0.23851	0.84361	0.96373	2.1777	2.3195	2.9532
0.062832	2.3876	0.24467	0.83228	0.96777	2.2196	2.3285	2.9546
0.062832	2.4504	0.25059	0.82156	0.97137	2.2605	2.3376	2.9559
0.062832	2.5133	0.25622	0.81153	0.97455	2.2987	2.3481	2.9571
0.062832	2.5761	0.26153	0.80222	0.97735	2.3285	2.3656	2.9582
0.062832	2.6389	0.26646	0.79369	0.97979	2.3440	2.3957	2.9593
0.062832	2.7018	0.27096	0.78600	0.98189	2.3522	2.4310	2.9602
0.062832	2.7646	0.27499	0.77920	0.98368	2.3579	2.4659	2.9611
0.062832	2.8274	0.27850	0.77335	0.98516	2.3623	2.4989	2.9618
0.062832	2.8903	0.28143	0.76849	0.98636	2.3658	2.5285	2.9624
0.062832	2.9531	0.28377	0.76466	0.98728	2.3684	2.5536	2.9629
0.062832	3.0159	0.28546	0.76189	0.98793	2.3702	2.5730	2.9632
0.062832	3.0788	0.28648	0.76022	0.98832	2.3713	2.5852	2.9634
0.062832	3.1416	0.28682	0.75967	0.98845	2.3717	2.5895	2.9635
0.12566	0.0000	0.010892	0.088745	1.3195	1.3245	1.8860	2.9187
0.12566	0.062832	0.045733	0.088920	1.3195	1.3240	1.8868	2.9187
0.12566	0.12566	0.088746	0.090108	1.3185	1.3236	1.8893	2.9188
0.12566	0.18850	0.090261	0.13339	1.3150	1.3249	1.8935	2.9189
0.12566	0.25133	0.091450	0.17719	1.3095	1.3274	1.8992	2.9191
0.12566	0.31416	0.092962	0.22068	1.3024	1.3310	1.9064	2.9193
0.12566	0.37699	0.094791	0.26376	1.2939	1.3355	1.9148	2.9197
0.12566	0.43982	0.096929	0.30631	1.2842	1.3410	1.9245	2.9200
0.12566	0.50265	0.099365	0.34821	1.2734	1.3476	1.9352	2.9204
0.12566	0.56549	0.10209	0.38936	1.2616	1.3552	1.9469	2.9209
0.12566	0.62832	0.10509	0.42964	1.2489	1.3640	1.9594	2.9214
0.12566	0.69115	0.10836	0.46892	1.2356	1.3740	1.9725	2.9220
0.12566	0.75398	0.11189	0.50708	1.2216	1.3855	1.9863	2.9226
0.12566	0.81681	0.11566	0.54398	1.2071	1.3983	2.0005	2.9233
0.12566	0.87965	0.11967	0.57950	1.1921	1.4128	2.0151	2.9241
0.12566	0.94248	0.12391	0.61351	1.1768	1.4289	2.0300	2.9249
0.12566	1.0053	0.12837	0.64590	1.1612	1.4467	2.0451	2.9258
0.12566	1.0681	0.13303	0.67657	1.1453	1.4664	2.0603	2.9267
0.12566	1.1310	0.13790	0.70544	1.1293	1.4880	2.0756	2.9277
0.12566	1.1938	0.14296	0.73244	1.1132	1.5115	2.0910	2.9287
0.12566	1.2566	0.14819	0.75755	1.0970	1.5369	2.1063	2.9298
0.12566	1.3195	0.15360	0.78077	1.0808	1.5642	2.1215	2.9309
0.12566	1.3823	0.15918	0.80212	1.0646	1.5933	2.1366	2.9321
0.12566	1.4451	0.16491	0.82164	1.0485	1.6243	2.1515	2.9333
0.12566	1.5080	0.17078	0.83941	1.0325	1.6569	2.1662	2.9346
0.12566	1.5708	0.17678	0.85549	1.0167	1.6911	2.1806	2.9360
0.12566	1.6336	0.18290	0.86996	1.0011	1.7267	2.1948	2.9373
0.12566	1.6965	0.18912	0.88287	0.98589	1.7636	2.2086	2.9387
0.12566	1.7593	0.19544	0.89420	0.97115	1.8017	2.2221	2.9402
0.12566	1.8221	0.20183	0.90368	0.95732	1.8408	2.2352	2.9416
0.12566	1.8850	0.20827	0.91024	0.94559	1.8808	2.2480	2.9431
0.12566	1.9478	0.21475	0.91053	0.93947	1.9214	2.2603	2.9446
0.12566	2.0106	0.22125	0.90269	0.94093	1.9627	2.2722	2.9461
0.12566	2.0735	0.22773	0.89119	0.94563	2.0043	2.2837	2.9476
0.12566	2.1363	0.23418	0.87880	0.95090	2.0462	2.2948	2.9491
0.12566	2.1991	0.24056	0.86638	0.95600	2.0882	2.3056	2.9506
0.12566	2.2619	0.24684	0.85422	0.96073	2.1300	2.3161	2.9520
0.12566	2.3248	0.25299	0.84247	0.96504	2.1712	2.3266	2.9534
0.12566	2.3876	0.25896	0.83123	0.96893	2.2113	2.3374	2.9547
0.12566	2.4504	0.26472	0.82057	0.97241	2.2494	2.3493	2.9560
0.12566	2.5133	0.27022	0.81057	0.97550	2.2834	2.3641	2.9573
0.12566	2.5761	0.27540	0.80127	0.97822	2.3104	2.3845	2.9584
0.12566	2.6389	0.28023	0.79274	0.98060	2.3289	2.4116	2.9594
0.12566	2.7018	0.28466	0.78504	0.98266	2.3409	2.4431	2.9604
0.12566	2.7646	0.28862	0.77823	0.98441	2.3491	2.4756	2.9612
0.12566	2.8274	0.29207	0.77236	0.98587	2.3551	2.5070	2.9619
0.12566	2.8903	0.29497	0.76748	0.98704	2.3595	2.5357	2.9625
0.12566	2.9531	0.29728	0.76363	0.98794	2.3628	2.5602	2.9630
0.12566	3.0159	0.29895	0.76085	0.98858	2.3651	2.5792	2.9633
0.12566	3.0788	0.29996	0.75917	0.98897	2.3664	2.5913	2.9635
0.12566	3.1416	0.30030	0.75861	0.98909	2.3668	2.5955	2.9636
0.18850	0.0000	0.016356	0.13291	1.3153	1.3264	1.8901	2.9188
0.18850	0.062832	0.047344	0.13303	1.3153	1.3260	1.8910	2.9188
0.18850	0.12566	0.090261	0.13339	1.3150	1.3249	1.8935	2.9189
0.18850	0.18850	0.13291	0.13502	1.3132	1.3245	1.8976	2.9190
0.18850	0.25133	0.13476	0.17768	1.3088	1.3260	1.9033	2.9192
0.18850	0.31416	0.13583	0.22109	1.3022	1.3291	1.9104	2.9195
0.18850	0.37699	0.13713	0.26412	1.2940	1.3333	1.9189	2.9198
0.18850	0.43982	0.13867	0.30663	1.2845	1.3387	1.9285	2.9202
0.18850	0.50265	0.14044	0.34851	1.2738	1.3451	1.9392	2.9206
0.18850	0.56549	0.14244	0.38964	1.2621	1.3526	1.9509	2.9210
0.18850	0.62832	0.14467	0.42990	1.2496	1.3614	1.9633	2.9216
0.18850	0.69115	0.14714	0.46917	1.2363	1.3714	1.9764	2.9221
0.18850	0.75398	0.14984	0.50730	1.2224	1.3827	1.9901	2.9228
0.18850	0.81681	0.15277	0.54418	1.2080	1.3956	2.0043	2.9235
0.18850	0.87965	0.15592	0.57968	1.1931	1.4099	2.0189	2.9242
0.18850	0.94248	0.15930	0.61365	1.1779	1.4260	2.0338	2.9251
0.18850	1.0053	0.16290	0.64600	1.1623	1.4438	2.0489	2.9259
0.18850	1.0681	0.16672	0.67661	1.1466	1.4634	2.0642	2.9268
0.18850	1.1310	0.17075	0.70541	1.1306	1.4849	2.0795	2.9278
0.18850	1.1938	0.17499	0.73233	1.1146	1.5084	2.0949	2.9289
0.18850	1.2566	0.17943	0.75734	1.0985	1.5337	2.1102	2.9300
0.18850	1.3195	0.18407	0.78044	1.0824	1.5610	2.1255	2.9311
0.18850	1.3823	0.18889	0.80163	1.0664	1.5901	2.1406	2.9323
0.18850	1.4451	0.19390	0.82097	1.0504	1.6210	2.1556	2.9335
0.18850	1.5080	0.19908	0.83851	1.0346	1.6535	2.1704	2.9348
0.18850	1.5708	0.20443	0.85430	1.0191	1.6876	2.1850	2.9362
0.18850	1.6336	0.20992	0.86839	1.0038	1.7231	2.1992	2.9375
0.18850	1.6965	0.21555	0.88076	0.98908	1.7599	2.2132	2.9389
0.18850	1.7593	0.22130	0.89129	0.97508	1.7978	2.2269	2.9404
0.18850	1.8221	0.22717	0.89954	0.96241	1.8367	2.2403	2.9418
0.18850	1.8850	0.23312	0.90437	0.95235	1.8764	2.2533	2.9433
0.18850	1.9478	0.23914	0.90379	0.94703	1.9168	2.2659	2.9448
0.18850	2.0106	0.24521	0.89730	0.94706	1.9576	2.2782	2.9463
