0.0000	0.0000	1.7022E-5	1.8143E-5	1.3513	1.3513	1.9731	3.0818
0.0000	0.062832	0.0054423	0.044415	1.3504	1.3517	1.9740	3.0819
0.0000	0.12566	0.010892	0.088745	1.3478	1.3529	1.9766	3.0819
0.0000	0.18850	0.016356	0.13291	1.3436	1.3550	1.9809	3.0819
0.0000	0.25133	0.021842	0.17681	1.3377	1.3579	1.9869	3.0820
0.0000	0.31416	0.027356	0.22037	1.3303	1.3616	1.9943	3.0821
0.0000	0.37699	0.032906	0.26348	1.3216	1.3663	2.0031	3.0822
0.0000	0.43982	0.038497	0.30606	1.3115	1.3720	2.0132	3.0823
0.0000	0.50265	0.044137	0.34799	1.3004	1.3787	2.0244	3.0824
0.0000	0.56549	0.049831	0.38918	1.2882	1.3865	2.0366	3.0826
0.0000	0.62832	0.055585	0.42949	1.2752	1.3955	2.0497	3.0827
0.0000	0.69115	0.061404	0.46883	1.2614	1.4057	2.0635	3.0829
0.0000	0.75398	0.067292	0.50705	1.2469	1.4173	2.0780	3.0831
0.0000	0.81681	0.073254	0.54405	1.2319	1.4304	2.0930	3.0834
0.0000	0.87965	0.079292	0.57969	1.2164	1.4450	2.1084	3.0836
0.0000	0.94248	0.085412	0.61386	1.2005	1.4613	2.1241	3.0839
0.0000	1.0053	0.091613	0.64645	1.1843	1.4793	2.1401	3.0842
0.0000	1.0681	0.097899	0.67736	1.1679	1.4991	2.1562	3.0844
0.0000	1.1310	0.10427	0.70652	1.1513	1.5207	2.1725	3.0848
0.0000	1.1938	0.11072	0.73387	1.1345	1.5443	2.1888	3.0851
0.0000	1.2566	0.11726	0.75939	1.1177	1.5698	2.2050	3.0854
0.0000	1.3195	0.12389	0.78306	1.1008	1.5971	2.2212	3.0858
0.0000	1.3823	0.13059	0.80491	1.0840	1.6263	2.2373	3.0862
0.0000	1.4451	0.13736	0.82499	1.0672	1.6573	2.2532	3.0866
0.0000	1.5080	0.14421	0.84337	1.0505	1.6900	2.2688	3.0870
0.0000	1.5708	0.15112	0.86013	1.0339	1.7243	2.2842	3.0874
0.0000	1.6336	0.15808	0.87537	1.0175	1.7601	2.2993	3.0878
0.0000	1.6965	0.16509	0.88920	1.0013	1.7972	2.3140	3.0883
0.0000	1.7593	0.17214	0.90171	0.98527	1.8355	2.3283	3.0887
