0,0,0
0,0,0
0,0,241929.51573902805
0,0,390353.30641831434
0,0,816236.5630356617
0,0,1012877.2218710625
0,0,1142032.574082677
0,0,1684846.4450351461
0,0,2238229.149273782
0,0,2741845.1741558895
0.094247779607693788,0.094247779607693788,41344.009949353989
0.094247779607693788,0.094247779607693788,57261.431675738866
0.094247779607693788,0.094247779607693788,247800.02053690577
0.094247779607693788,0.094247779607693788,390693.08958910999
0.094247779607693788,0.094247779607693788,815632.63971434219
0.094247779607693788,0.094247779607693788,1012311.1992615964
0.094247779607693788,0.094247779607693788,1144150.6434372815
0.094247779607693788,0.094247779607693788,1684974.1389681788
0.094247779607693788,0.094247779607693788,2238041.2923960565
0.094247779607693788,0.094247779607693788,2738666.8183602346
0.18849555921538758,0.18849555921538758,82566.622107098316
0.18849555921538758,0.18849555921538758,105290.85944438493
0.18849555921538758,0.18849555921538758,267981.98141069378
0.18849555921538758,0.18849555921538758,391893.27145157615
0.18849555921538758,0.18849555921538758,813838.91144845716
0.18849555921538758,0.18849555921538758,1010851.1242968056
0.18849555921538758,0.18849555921538758,1150295.2853774941
0.18849555921538758,0.18849555921538758,1685360.9930170362
0.18849555921538758,0.18849555921538758,2237471.849375166
0.18849555921538758,0.18849555921538758,2730211.4005661071
0.28274333882308139,0.28274333882308139,123382.29613330936
0.28274333882308139,0.28274333882308139,136995.20697377779
0.28274333882308139,0.28274333882308139,305569.5464398383
0.28274333882308139,0.28274333882308139,394908.4233969216
0.28274333882308139,0.28274333882308139,810913.52564335964
0.28274333882308139,0.28274333882308139,1009100.742802599
0.28274333882308139,0.28274333882308139,1159951.3378331235
0.28274333882308139,0.28274333882308139,1686018.4582676005
0.28274333882308139,0.28274333882308139,2236503.1370246923
0.28274333882308139,0.28274333882308139,2717968.6033229106
0.37699111843077515,0.37699111843077515,152381.33644540459
0.37699111843077515,0.37699111843077515,165255.96902794711
0.37699111843077515,0.37699111843077515,351786.29650764464
0.37699111843077515,0.37699111843077515,405108.26502216415
0.37699111843077515,0.37699111843077515,806966.23456915619
0.37699111843077515,0.37699111843077515,1007816.8538731736
0.37699111843077515,0.37699111843077515,1172523.0309207796
