0,0,3.6492489455134235E-7i
0,0,3.731387474419164E-7i
0,0,0.13830230310133645
0,0,0.13832894708296437
0,0,0.18017628249850842
0,0,0.29721730919717082
0,0,0.53231776330244318
0,0,0.5324798221312329
0,0,0.63405695857909261
0,0,0.81945645133253431
0.031415926535897934,0.031415926535897934,0.0037415928147932795-9.548984133513301E-17i
0.031415926535897934,0.031415926535897934,0.003957100170239369+4.38664372673532E-16i
0.031415926535897934,0.031415926535897934,0.13830178397155454-3.8796830320198857E-16i
0.031415926535897934,0.031415926535897934,0.1383257357914535+2.391179540997743E-16i
0.031415926535897934,0.031415926535897934,0.1802353532572316+1.7442642837777626E-16i
0.031415926535897934,0.031415926535897934,0.29722181779946355-9.411582259191502E-16i
0.031415926535897934,0.031415926535897934,0.5323201343473615+2.4106418546437983E-15i
0.031415926535897934,0.031415926535897934,0.532427220319465-2.3168742740090346E-15i
0.031415926535897934,0.031415926535897934,0.6341075107796186+4.753583728936372E-15i
0.031415926535897934,0.031415926535897934,0.8194282061087605+4.0168772659192855E-13i
0.062831853071795868,0.062831853071795868,0.007478785510372477-2.526340602120035E-16i
0.062831853071795868,0.062831853071795868,0.007909694928019911+6.400567614956602E-16i
0.062831853071795868,0.062831853071795868,0.13822169150779842-1.405461432734559E-16i
0.062831853071795868,0.062831853071795868,0.13839565259147524
0.062831853071795868,0.062831853071795868,0.18041196704618892+1.7300526248927893E-16i
0.062831853071795868,0.062831853071795868,0.29723536394651145+2.530943275426258E-16i
0.062831853071795868,0.062831853071795868,0.5322678712760303+6.989942379893237E-16i
0.062831853071795868,0.062831853071795868,0.5323291371357507+5.38619849837104E-16i
0.062831853071795868,0.062831853071795868,0.6342587928960911-9.809628753893983E-16i
0.062831853071795868,0.062831853071795868,0.8193434118008329+1.4581452621684275E-12i
0.094247779607693788,0.094247779607693788,0.011207118492866175+1.804589491295883E-16i
0.094247779607693788,0.094247779607693788,0.011853237857727211+1.9863214078889795E-18i
0.094247779607693788,0.094247779607693788,0.13809081080665567-2.3299799989549674E-16i
