0 1.410000000001722E-6 1.4099172708589952E-6 6.642792682584707E-7 1.0028020476826872E-7 1.4067931653990983E-6 1.4088126883611135E-6
1 1.4100000000008316E-6 1.409987646715874E-6 6.63960874996797E-7 6.482427909119797E-7 1.4096193928226308E-6 1.409631595493908E-6
2 1.4099998270123264E-6 1.410000002281587E-6 6.632858651054674E-7 6.63857410439814E-7 1.4099983350048688E-6 1.4099497755791766E-6
