10                       0                        0                        0                        0                        2.5019501792094325       2.502082301212757        3.1557712900619617       4.217220143926104
10                       0                        0.15707963267948966      0.03700452198257073      0.1256867136588947       2.4928474391538455       2.5032315350450967       3.164451600061322        4.217875949611214
10                       0                        0.3141592653589793       0.07420223428218152      0.25089946840712074      2.4668326967149423       2.5068266293278896       3.1890826629459905       4.2198321151777085
10                       0                        0.47123889803846897      0.11177533548312246      0.375146488020053        2.4272818907484397       2.5129503693398556       3.226300292039573        4.223055254206472
10                       0                        0.6283185307179586       0.1498843460212313       0.497900136090823        2.3778935210013734       2.521804922813011        3.272366377256612        4.227490915439666
10                       0                        0.7853981633974483       0.1886579341881118       0.6185786888295773       2.321773577231419        2.533682960578899        3.3241199221285296       4.233065249232363
10                       0                        0.9424777960769379       0.22818327950856046      0.7365285692973036       2.2612435342267623       2.548975181485299        3.3791703747445          4.239687082375261
10                       0                        1.0995574287564276       0.26849675305086274      0.8510087513025267       2.197985781269612        2.5681768348391976       3.435754603091462        4.247250112613367
10                       0                        1.2566370614359172       0.309574408793281        0.9611806585689778       2.133244465906689        2.591889257571436        3.492540498642295        4.255634809031892
10                       0                        1.413716694115407        0.3513214727359284       1.0661089445117204       2.067990066317837        2.6208104125120073       3.548470175118569        4.264709456620046
10                       0                        1.5707963267948966       0.3935597037483611       1.1647803714472469       2.0030390327580805       2.65570640483395         3.6026532292819216       4.274329636584304
10                       0                        1.7278759594743862       0.4360112160356258       1.2561479961406625       1.939141099519463        2.697355568997556        3.6542998397618627       4.284335359467329
10                       0                        1.8849555921538759       0.4782771978029624       1.3392035465555772       1.8770477750916643       2.746460188298738        3.7026829494801246       4.294545216818866
10                       0                        2.0420352248333655       0.519810207583249        1.4130705270607677       1.8175719213020947       2.8035293582715104       3.7471220252709814       4.304747520701863
10                       0                        2.199114857512855        0.5598800288952571       1.477096544767443        1.7616439576810152       2.8687460202281754       3.786983192570466        4.2150386997532
10                       0                        2.356194490192345        0.5975367442899359       1.5309140121395992       1.7103644372477416       2.9418286857043174       3.8216909671368215       4.089605164672543
10                       0                        2.5132741228718345       0.6315828995853977       1.5744436579605365       1.6650432093152894       3.0218584185613047       3.8507457685449817       3.9671774657061687
10                       0                        2.670353755551324        0.6605811829144063       1.6078361105489796       1.6272000322079634       3.106904459256216        3.849579402718273        3.873740261419359
10                       0                        2.827433388230814        0.682941346733077        1.5984836752898548       1.6313709356951622       3.1928044510005664       3.7407246728226125       3.8903681172844555
10                       0                        2.9845130209103035       0.6971310265404799       1.5804654824872084       1.6453446297677552       3.268565928567231        3.6513297313050836       3.900422473466138
10                       0                        3.141592653589793        0.7020041333092928       1.5743137914575842       1.6499759148550632       3.3037561860020577       3.611620324628332        3.903786415301473
10                       0.15707963267948966      0                        0.03700453084183678      0.12568773238357497      2.4929054971366535       2.5031725994218745       3.1644522724647675       4.217875751236386
10                       0.15707963267948966      0.15707963267948966      0.12411718136428161      0.13762101327203316      2.4856437275285588       2.502682969527188        3.172924044622163        4.218517661022512
10                       0.15707963267948966      0.3141592653589793       0.14502660221255317      0.2542345318696208       2.461041785958475        2.505391700801261        3.197008900707079        4.220431520784261
