0                        0                        9.107123402011265E-7     9.144600505357182E-7     0                        0                        0                        0                        0                        0                        0                        0
0                        0.3141592653589793       -1.3794955694041083E-16  1.188163676352514E-16    3.833574171855886E-16    6.414932615914024E-18    5.802952555587377E-16    -1.462657480037682E-16   7.824528364037321E-16    8.172980708089394E-15    -1.0662851874194051E-11  -7.859512602114155E-9
0                        0.6283185307179586       -2.146232055566663E-15   5.577050333656955E-17    1.6359021078788418E-17   1.1482430853262415E-16   -3.219502592420745E-16   -4.577750847607423E-17   -2.332983827895051E-16   -9.675157216394572E-16   -2.1364018252211095E-11  -3.701385365914117E-10
0                        0.9424777960769379       2.679145850546813E-16    -2.775209161878416E-16   4.3831805022836867E-16   -1.2902437879005414E-16  1.0399916010340051E-16   3.863664211950099E-17    -1.427165337940587E-16   -5.727631048140467E-16   -2.3890658742460735E-11  -1.327807225165722E-10
0                        1.2566370614359172       -8.82885912063058E-16    -1.9032599101508327E-16  4.067368719568707E-16    -1.9062943351214652E-17  -6.122068895958217E-17   3.620222421826313E-18    -8.827417621783861E-17   4.318719184271195E-16    -1.9052561706311188E-11  -8.07863374980366E-11
0                        1.5707963267948966       -5.578113425907165E-16   -1.3307836225849224E-16  4.2788569697861984E-17   -2.1618512634850386E-17  -1.4112937086436725E-16  9.635331032636054E-17    2.021021206107542E-16    -1.5236866247606144E-16  -1.100014509334195E-11   -4.390866130873872E-11
0                        1.8849555921538759       -6.965411895712974E-16   -5.166821489016865E-18   7.880843191466386E-17    8.702740750013082E-17    -2.023667691893141E-16   -2.124819920282234E-16   4.1698340773007045E-16   1.0331731655981489E-15   -6.2085479553055484E-12  -3.1405825304023925E-11
0                        2.199114857512855        -7.857696442566627E-16   -6.965231360093053E-17   -1.7060806157084428E-16  -8.815880023152999E-17   -2.38538603630576E-16    1.925138612519195E-16    -7.564024673211232E-16   8.851283669426588E-16    -2.3978704918931757E-12  -3.8967224571089446E-11
0                        2.5132741228718345       -3.46247511376159E-16    1.0326221805469298E-17   4.605541762768037E-16    7.348022033283533E-17    -1.4425727059315497E-15  -6.369021290382628E-16   -5.1930004888972976E-15  -1.987521809732833E-14   1.7976711992097616E-12   -2.4460273602371587E-11
0                        2.827433388230814        -7.216804035781404E-17   -2.083240050160054E-16   1.0192053117125538E-16   -2.0656922316630603E-16  4.946163969181387E-16    -2.753181791673913E-17   2.5427006084149777E-16   -1.6168543065264327E-16  2.0905606370903775E-12   -9.319760295155555E-14
0                        3.141592653589793        -1.7893992887271604E-18  4.483849378778402E-17    -9.463136230689182E-17   -1.36134564840538E-16    -8.891313613800172E-17   7.779313671731646E-17    3.5570977122425435E-16   -1.8462687957923064E-16  4.084996871860196E-12    1.2529457670782925E-11
0.3141592653589793       0                        -6.576923969528125E-16   -2.0387473071280844E-16  -7.429326690465566E-16   -1.1260745789324618E-16  1.516385520925289E-17    1.1597877134136324E-16   -1.3370453545998956E-15  -2.2737745510642647E-15  -2.9684258300352205E-11  -1.106247970721459E-8
0.3141592653589793       0.3141592653589793       -3.996495743700966E-16   -1.5048608170825717E-15  1.0007873904314436E-17   -4.7344202150306704E-17  -2.7333485883967486E-16  -5.835448481142886E-17   1.3236171684007659E-15   5.820470980504255E-15    -1.5230197971829184E-10  -2.3093537962865453E-10
0.3141592653589793       0.6283185307179586       -1.5765728189776067E-15  -1.9729216509698227E-16  5.5090201282075485E-17   -1.6059846037429171E-16  -3.091817554184643E-16   -1.2327018813501113E-16  1.9529684941191032E-16   9.559199646297159E-17    -7.86887946647378E-11    -1.2656997570628416E-10
0.3141592653589793       0.9424777960769379       -6.257932512400739E-16   -5.58827089895363E-16    3.5834044273298237E-16   -1.469440953114024E-16   -1.347632665437928E-17   -2.845045220237504E-16   2.0725281582459428E-16   -2.307017397679477E-16   -1.8107620296597156E-11  -1.5688284562167492E-10
0.3141592653589793       1.2566370614359172       -1.4649637504756255E-15  -1.7921878128999328E-16  3.934484069838037E-16    8.331466565035446E-17    -3.4957682541875984E-16  -1.7229931386804695E-16  3.2872409889308265E-16   5.902229583837101E-16    -2.3779618713819415E-12  -1.0701972011217615E-10
0.3141592653589793       1.5707963267948966       -5.687433242561288E-16   -4.585122415210806E-16   6.464694791264218E-17    -2.635283392343421E-16   6.888150027589629E-17    -1.576527361893265E-17   2.6170937583081586E-16   3.681752056250057E-16    2.1803036742382742E-13   -3.437637129385014E-11
0.3141592653589793       1.8849555921538759       -1.0867848856851075E-15  -3.370361925559962E-16   8.00812952865074E-17     6.38664099680417E-17     -1.026401347067241E-17   -3.1817784600375474E-17  2.818116492494111E-16    -3.5283376670403187E-16  2.982998476137129E-13    -6.200308579936166E-11
