0                        0                        1                        0                        0                        2.4761030449932724       2.478504859848995        3.143718452734273        4.199826380825076        5.722260151518389        5.723642850019471        6.3619868291724435       6.551120768573126
0                        0                        2                        0                        0                        2.4681911983800955       2.472261865934516        3.1409701683627795       4.195173388106758        5.717357186390474        5.718404750914699        6.359643618300851        6.542121302405701
0                        0.3141592653589793       1                        0.07325416393644506      0.2503456058141116       2.442478822795771        2.481387125993972        3.1765126086589373       4.202385787400352        5.641683870106345        5.7195587999057675       6.3960978282538505       6.55952483969065
0                        0.3141592653589793       2                        0.0728072279515668       0.2501087804174665       2.431358633001435        2.4697442598171424       3.171771671996841        4.1950288019229784       5.635169806696556        5.712372304508866        6.393782523224799        6.539977631803421
0                        0.6283185307179586       1                        0.14799249110710122      0.49672157341935735      2.3558192405465497       2.4966756581884786       3.2573944115186317       4.209634082642267        5.453614545590418        5.7074702307276794       6.432345078411812        6.5586479367171275
0                        0.6283185307179586       2                        0.14709845818467163      0.49621040484196455      2.3457447997797773       2.485155305483724        3.2515178308259          4.202096538344496        5.448065247921981        5.70037167215807         6.42867653953868         6.5399204645018845
0                        0.9424777960769379       1                        0.22535552646883816      0.7345703751926167       2.2413802388982322       2.524425453201226        3.3618067528955144       4.221144063869107        5.222792070454028        5.687711380514306        6.446069287609442        6.557011266536265
0                        0.9424777960769379       2                        0.2240245564617364       0.7337083124130773       2.2323572349835885       2.5131929894954887       3.354767529911119        4.213261816048942        5.21785456032689         5.680749824800222        6.44169227805155         6.5392947207441
0                        1.2566370614359172       1                        0.3058455096363767       0.9581971981006636       2.1153604437789664       2.5683993037820443       3.4731520411679244       4.236170721771289        4.974269010106867        5.661109759872663        6.451580682880089        6.554645608051763
0                        1.2566370614359172       2                        0.3040803330812877       0.9568528525168797       2.1071960132839673       2.557627362897107        3.465111090204697        4.22782431780634         4.9697050201563675       5.654319894356163        6.446891427808465        6.538322721993418
0                        1.5707963267948966       1                        0.3889812573323482       1.1604529615379067       1.9868530658964074       2.633877300716333        3.581391911099269        4.2534360910899265       4.718145917521068        5.628719848118866        6.45428158243507         6.550088792778118
0                        1.5707963267948966       2                        0.38681323706214865      1.1584508848180581       1.9795261082522209       2.623742662316488        3.572665676484208        4.244731490334965        4.713682415285095        5.622585821488797        6.449477101649635        6.53645933091531
0                        1.8849555921538759       1                        0.47282018628471795      1.3331176539369682       1.8622135178559736       2.726523412616453        3.6800076512342614       4.272073740297686        4.459949267178141        5.593421523399517        6.455731096010821        6.545922246378923
